Region,Year,label,poultry_density,max_temp_q1,max_temp_q2,max_temp_q3,max_temp_q4,min_temp_q1,min_temp_q2,min_temp_q3,min_temp_q4,mean_temp_q1,mean_temp_q2,mean_temp_q3,mean_temp_q4,total_rain_q1,total_rain_q2,total_rain_q3,total_rain_q4,Loading,Trade,Pop_total,F_TOTAL,FEMALE_15-64,FEMALE_GE65,FEMALE_LT15,GDP_Annual,M_TOTAL,MALE_GE65,MALE_LT15,MALE_15-64,ndvi_q1,ndvi_q2,ndvi_q3,ndvi_q4,ndwi_q1,ndwi_q2,ndwi_q3,ndwi_q4,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,lai_hv_q1,lai_hv_q2,lai_lv_q1,lai_lv_q2,Anatidae (incognita),Anas platyrhynchos,Pelecanus crispus,Larus ridibundus,Columba livia,Ciconia ciconia,Cygnus olor,Podiceps cristatus,Aythya fuligula,Larus argentatus,Ardea cinerea,Buteo buteo,Aythya ferina,Netta rufina,Tachybaptus ruficollis,Gallinula chloropus,Laridae (incognita),Falco peregrinus,Rallidae (incognita),Pelecanidae (incognita),Struthionidae (incognita),Strigidae (incognita),Phoenicopteridae (incognita),Phasianidae (incognita),Dromaiidae (incognita),Columbidae (incognita),Ciconiidae (incognita),Phalacrocorax carbo,Falconidae (incognita),Fulica atra,Larus marinus,Larus canus,Haliaeetus albicilla,Corvus corax,Cygnus cygnus,Accipiter gentilis,Anas penelope,Streptopelia decaocto,Pica pica,Anser erythropus,Anas crecca,Corvidae (incognita),Tadorna tadorna,Anser albifrons,Anser anser,Accipiter nisus,Accipitridae (incognita),Corvus cornix,Branta canadensis,Ardea alba,Cairina moschata,Numida meleagris,Pavo cristatus,Phasianus colchicus,Cygnus atratus,Passer domesticus,Pelecanus onocrotalus,Pelecanus philippensis,Phalacrocoracidae (incognita),Ardeidae (incognita),Bubulcus ibis,Sturnus vulgaris,Columba palumbus,Turdus philomelos,Falco tinnunculus,Cygnus columbianus,Botaurus stellaris,Anser fabalis,Charadriidae (incognita),Corvus frugilegus,Phalacrocorax pygmaeus,Falco cherrug,Numididae (incognita),Egretta garzetta,Turdus pilaris,Anser brachyrhynchus,Turdus merula,Somateria mollissima,Aythya marila,Circus aeruginosus,Alopochen aegyptiaca,Numenius arquata,Anserinae (unidentified),Gruidae (incognita),Cygnus (incognita),Threskiornithidae (incognita),Galliformes (incognita) (incognita),Hirundinidae (incognita),Psittacidae (incognita),Spheniscidae (incognita),Haematopodidae (incognita),Mergus merganser,Rhea americana,Branta leucopsis,Anas strepera,Branta bernicla,Morus bassanus,Asio flammeus,Bubo bubo,Anas versicolor,Anas bernieri,Aix sponsa,Platalea leucorodia,Dromaius novaehollandiae,Nymphicus hollandicus,Coturnix japonica,Lophura nycthemera,Diopsittaca nobilis,Aratinga auricapillus,Melopsittacus undulatus,Ara ararauna,Colinus virginianus,Serinus canaria,Fringilla coelebs,Larus fuscus,Dendrocygna eytoni,Chenonetta jubata,Calidris canutus,Garrulus glandarius,Tyto alba,Arenaria interpres,Larus michahellis,Rheidae (incognita),Casuariidae (incognita),Passeridae (incognita),Scolopacidae (incognita),Motacillidae (incognita),Perdix perdix,Coturnix coturnix,Milvus milvus,Corvus monedula,Buteo lagopus,Rallus aquaticus,Scolopax rusticola,Anas acuta,Strix uralensis,Aquila chrysaetos,Meleagris gallopavo,Branta sandvicensis,Grus grus,Chroicocephalus ridibundus,Pelecanus rufescens,Columba guinea,Phoenicopterus ruber,Aquila audax,Parabuteo unicinctus,Athene noctua,Balearica regulorum,Chroicocephalus cirrocephalus,Circus pygargus,Calidris pusilla,Calidris fuscicollis,Ardea herodias,Larus ichthyaetus,Spatula querquedula,Anas querquedula,Aix galericulata,Nycticorax nycticorax,Aythya nyroca,Eudocimus ruber,Corvus corone,Bucephala clangula,Haematopus ostralegus,Strix aluco,Alca torda,Uria aalge,Alcidae (incognita),Cepphus grylle,Fratercula arctica,Vanellus vanellus,Sterna hirundo,Thalasseus sandvicensis,Cygnus bewickii,Stercorarius skua,Pyrrhula pyrrhula
BE254,2021,1,164995,8.172142781,16.92999982,23.94533303,22.819333,1.057096754,1.588666642,13.16225771,3.60199991,4.6364784,8.506748945,17.88300327,11.51088866,257.0000033,137.7000008,214.2000019,180.9000026,-999,-999,293593,148207,90008,34675,23438,12814.78,144895,27479,24459,93072,0.495,0.58,0.702,0.592,0.1125,0.179722222,0.206666667,0.205,13.45838983,5.648220015,27.70443817,496.3773383,23.66,3.272580555,20.38741944,8.446211402,9.874086692,19.65650163,8.446211402,789.8000086,121.3000031,15.9,50.04138616,284.7000037,94.3000007,214.2000019,284.7000037,1.919433567,2.0021464,2.3201294,2.4249268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE255,2021,1,164995,8.431612806,15.59774171,22.16161274,22.18699973,1.483225776,2.349666631,12.92299977,4.895333233,4.973989948,8.197121713,17.42163771,12.20858764,231.3000026,106.6000018,223.4000034,214.9000018,3994,4710,158320,80090,45834,24026,10286,5208.52,78006,19463,10746,47757,0.407,0.567,0.64,0.538,0.089166667,0.163611111,0.166666667,0.132777778,13.30975029,5.218832081,27.76927614,483.6807083,22.519999,3.726451575,18.79354743,8.802268685,9.356415846,19.15081869,8.603661641,776.2000097,117.3000021,20.10000034,54.01651729,314.5000029,79.50000084,223.4000034,231.3000026,2.393676767,2.4120823,1.9972738,2.3409016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE255,2021,1,164995,8.431612806,15.59774171,22.16161274,22.18699973,1.483225776,2.349666631,12.92299977,4.895333233,4.973989948,8.197121713,17.42163771,12.20858764,231.3000026,106.6000018,223.4000034,214.9000018,3994,4710,158320,80090,45834,24026,10286,5208.52,78006,19463,10746,47757,0.407,0.567,0.64,0.538,0.089166667,0.163611111,0.166666667,0.132777778,13.30975029,5.218832081,27.76927614,483.6807083,22.519999,3.726451575,18.79354743,8.802268685,9.356415846,19.15081869,8.603661641,776.2000097,117.3000021,20.10000034,54.01651729,314.5000029,79.50000084,223.4000034,231.3000026,2.393676767,2.4120823,1.9972738,2.3409016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE32A,2021,1,21010,9.217142723,17.82387055,24.89499953,23.9366661,0.874193556,1.23183327,12.6364515,2.890999963,4.707463454,8.733842126,18.05365744,11.21511796,268.050003,139.4500029,309.0000037,175.2500052,964,1950,128732,65629,41391,13967,10364,2841.1,62977,10296,10764,41917,-999,-999,-999,-999,-999,-999,-999,-999,13.46625991,5.577479339,26.60560712,508.0179197,24.185,3.221451552,20.96354845,19.93432855,10.04957725,19.93432855,8.172170039,891.7500148,131.9000009,23.15,51.83289606,309.0000037,112.2000042,309.0000037,260.300002,2.0459595,2.164906867,2.1305542,2.5543823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG314,2021,1,26705,9.411864866,23.24924713,32.92254429,25.81292553,-1.117311764,0.252974871,14.86899968,4.580925796,3.27685134,10.97239559,23.93422105,13.01328242,162.1222262,176.4222202,111.3222225,112.8333338,3563,3728,233438,120356,67910,36450,16114,1219.51,114729,25408,16762,71272,0.433,0.667,0.533,0.544,0.139166667,0.227777778,0.1475,0.023611111,15.76190853,5.925441857,21.16221219,831.1024297,30.335554,2.335447937,28.00010606,8.361057056,25.70866607,26.66266586,6.39268492,562.7000026,104.733338,3.177777973,65.22031341,189.7555603,56.21111013,111.3222225,162.1222262,2.1246033,2.4315287,1.6009521,2.4826355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG421,2021,1,21995,9.414106751,21.20893502,30.60748284,23.94639987,-1.051838649,-0.68732258,13.44803292,4.612766636,3.191239175,9.469336054,21.97453839,12.37512524,247.5400055,196.5100047,110.3500007,140.1000022,20597,20884,666398,346547,213767,84776,47817,5017.81,320136,54927,50957,214328,0.435,0.65,0.697,0.594,0.2875,0.269166667,0.279166667,0.205277778,14.56477936,5.624439285,21.36039531,777.4332206,28.624996,2.293838715,26.33115729,6.2272755,24.00084591,24.70476753,6.014619588,694.5000131,160.4400065,4.8499999,73.29911338,277.6500071,45.85000032,110.3500007,247.5400055,1.3841146,2.1485799,1.882721,2.1097107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG421,2021,1,21995,9.414106751,21.20893502,30.60748284,23.94639987,-1.051838649,-0.68732258,13.44803292,4.612766636,3.191239175,9.469336054,21.97453839,12.37512524,247.5400055,196.5100047,110.3500007,140.1000022,20597,20884,666398,346547,213767,84776,47817,5017.81,320136,54927,50957,214328,0.435,0.65,0.697,0.594,0.2875,0.269166667,0.279166667,0.205277778,14.56477936,5.624439285,21.36039531,777.4332206,28.624996,2.293838715,26.33115729,6.2272755,24.00084591,24.70476753,6.014619588,694.5000131,160.4400065,4.8499999,73.29911338,277.6500071,45.85000032,110.3500007,247.5400055,1.3841146,2.1485799,1.882721,2.1097107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG422,2021,1,21995,10.64408733,22.59956981,31.499784,25.21470303,0.492023808,1.049569891,14.83399968,5.955333227,4.959326174,11.03466216,23.16904924,14.00333988,222.7555605,192.4333383,118.0444511,152.3555599,3869,3174,223625,114498,67749,30845,16034,1053.19,109971,21083,16538,71547,0.477,0.657,0.585,0.573,0.185833333,0.287777778,0.151666667,0.179166667,16.09908397,5.61497922,21.66728121,748.2987794,30.223335,4.308781319,25.91455368,8.141245838,25.21085187,25.86322829,7.910033087,685.5889099,143.1555586,1.6333333,71.31751496,259.3666726,41.33333409,118.0444511,222.7555605,2.035898867,2.188334133,1.4415588,2.442566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BG422,2021,1,21995,10.64408733,22.59956981,31.499784,25.21470303,0.492023808,1.049569891,14.83399968,5.955333227,4.959326174,11.03466216,23.16904924,14.00333988,222.7555605,192.4333383,118.0444511,152.3555599,3869,3174,223625,114498,67749,30845,16034,1053.19,109971,21083,16538,71547,0.477,0.657,0.585,0.573,0.185833333,0.287777778,0.151666667,0.179166667,16.09908397,5.61497922,21.66728121,748.2987794,30.223335,4.308781319,25.91455368,8.141245838,25.21085187,25.86322829,7.910033087,685.5889099,143.1555586,1.6333333,71.31751496,259.3666726,41.33333409,118.0444511,222.7555605,2.035898867,2.188334133,1.4415588,2.442566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH040,2021,1,2668,8.109166479,15.44978468,24.65955477,21.05788847,-2.577311825,0.366021483,12.56096745,1.248777744,1.962299011,7.59197717,17.59284899,9.317018961,293.966674,228.5999997,489.4000076,93.73333549,37426,37899,1553423,779124,515257,148088,114393,-999,766679,115920,122336,534390,0.353,0.712,0.727,0.597,0.0975,0.304166667,0.240833333,0.1475,12.16996217,6.107852276,25.44323134,618.3211442,24.053331,0.04752689,24.00580411,18.17601176,11.75962048,20.25364633,5.289252567,1105.700017,232.5000032,25.6999995,73.39339292,543.1666729,93.73333549,489.4000076,284.5000056,1.793853767,2.6109212,2.472992,2.916565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH052,2021,1,9555,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,896,901,83107,41945,26266,10005,5601,-999,40768,7790,6045,27162,0.05,0.36,0.67,0.36,0.444166667,0.408333333,0.279166667,0.386388889,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.226043667,2.178080233,2.8704224,3.0476074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH052,2021,1,9555,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,896,901,83107,41945,26266,10005,5601,-999,40768,7790,6045,27162,0.05,0.36,0.67,0.36,0.444166667,0.408333333,0.279166667,0.386388889,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.226043667,2.178080233,2.8704224,3.0476074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ020,2021,1,21725,3.989449271,16.45814476,25.81967983,21.03363843,-4.031056514,-0.721801059,12.38520127,1.862763842,0.297572323,6.929555683,18.52841862,9.382202839,106.5416699,141.2916721,271.9083323,62.71250058,78299,77080,1397997,706011,435966,148431,119923,24554.7,685199,109747,127667,452572,0.32,0.565,0.578,0.488,0.120833333,0.164722222,0.1725,0.060277778,12.16890258,6.768930424,25.68246229,709.6117142,26.050833,-0.305403201,26.3562362,20.12158371,11.68207375,21.28045898,4.094758412,582.4541749,102.5250006,12.41250012,68.09544392,283.4500038,62.71250058,271.9083323,106.5416699,1.6542053,2.018239333,2.2486267,2.7785645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ020,2021,1,21725,3.989449271,16.45814476,25.81967983,21.03363843,-4.031056514,-0.721801059,12.38520127,1.862763842,0.297572323,6.929555683,18.52841862,9.382202839,106.5416699,141.2916721,271.9083323,62.71250058,78299,77080,1397997,706011,435966,148431,119923,24554.7,685199,109747,127667,452572,0.32,0.565,0.578,0.488,0.120833333,0.164722222,0.1725,0.060277778,12.16890258,6.768930424,25.68246229,709.6117142,26.050833,-0.305403201,26.3562362,20.12158371,11.68207375,21.28045898,4.094758412,582.4541749,102.5250006,12.41250012,68.09544392,283.4500038,62.71250058,271.9083323,106.5416699,1.6542053,2.018239333,2.2486267,2.7785645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ020,2021,1,21725,3.989449271,16.45814476,25.81967983,21.03363843,-4.031056514,-0.721801059,12.38520127,1.862763842,0.297572323,6.929555683,18.52841862,9.382202839,106.5416699,141.2916721,271.9083323,62.71250058,78299,77080,1397997,706011,435966,148431,119923,24554.7,685199,109747,127667,452572,0.32,0.565,0.578,0.488,0.120833333,0.164722222,0.1725,0.060277778,12.16890258,6.768930424,25.68246229,709.6117142,26.050833,-0.305403201,26.3562362,20.12158371,11.68207375,21.28045898,4.094758412,582.4541749,102.5250006,12.41250012,68.09544392,283.4500038,62.71250058,271.9083323,106.5416699,1.6542053,2.018239333,2.2486267,2.7785645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ020,2021,1,21725,3.989449271,16.45814476,25.81967983,21.03363843,-4.031056514,-0.721801059,12.38520127,1.862763842,0.297572323,6.929555683,18.52841862,9.382202839,106.5416699,141.2916721,271.9083323,62.71250058,78299,77080,1397997,706011,435966,148431,119923,24554.7,685199,109747,127667,452572,0.32,0.565,0.578,0.488,0.120833333,0.164722222,0.1725,0.060277778,12.16890258,6.768930424,25.68246229,709.6117142,26.050833,-0.305403201,26.3562362,20.12158371,11.68207375,21.28045898,4.094758412,582.4541749,102.5250006,12.41250012,68.09544392,283.4500038,62.71250058,271.9083323,106.5416699,1.6542053,2.018239333,2.2486267,2.7785645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ020,2021,1,21725,3.989449271,16.45814476,25.81967983,21.03363843,-4.031056514,-0.721801059,12.38520127,1.862763842,0.297572323,6.929555683,18.52841862,9.382202839,106.5416699,141.2916721,271.9083323,62.71250058,78299,77080,1397997,706011,435966,148431,119923,24554.7,685199,109747,127667,452572,0.32,0.565,0.578,0.488,0.120833333,0.164722222,0.1725,0.060277778,12.16890258,6.768930424,25.68246229,709.6117142,26.050833,-0.305403201,26.3562362,20.12158371,11.68207375,21.28045898,4.094758412,582.4541749,102.5250006,12.41250012,68.09544392,283.4500038,62.71250058,271.9083323,106.5416699,1.6542053,2.018239333,2.2486267,2.7785645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZ020,2021,1,21725,3.989449271,16.45814476,25.81967983,21.03363843,-4.031056514,-0.721801059,12.38520127,1.862763842,0.297572323,6.929555683,18.52841862,9.382202839,106.5416699,141.2916721,271.9083323,62.71250058,78299,77080,1397997,706011,435966,148431,119923,24554.7,685199,109747,127667,452572,0.32,0.565,0.578,0.488,0.120833333,0.164722222,0.1725,0.060277778,12.16890258,6.768930424,25.68246229,709.6117142,26.050833,-0.305403201,26.3562362,20.12158371,11.68207375,21.28045898,4.094758412,582.4541749,102.5250006,12.41250012,68.09544392,283.4500038,62.71250058,271.9083323,106.5416699,1.6542053,2.018239333,2.2486267,2.7785645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
